Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Year
Ametek,19.678,4.846,0.778,8.662,1284,Industrials,Electrical Equipment,North America,United States,2019
Cathay Pacific Airways,6.97,14.17,0.299,24.305,1285,Industrials,Airline,Asia,Hong Kong,2019
LKQ,9.681,11.877,0.485,11.393,1286,Consumer Discretionary,Auto & Truck Parts,North America,United States,2019
LARGAN Precision,20.139,1.656,0.808,4.316,1287,Industrials,Electrical Equipment,Asia,Taiwan,2019
X5 Retail Group,7.471,24.423,0.456,8.933,1288,Consumer Staples,Food Retail,Europe,Netherlands,2019
Canara Bank,3.012,7.562,-0.613,96.814,1289,Financials,Regional Banks,Asia,India,2019
Digital Realty Trust,25.074,3.015,0.331,23.767,1289,Financials,Real Estate,North America,United States,2019
Crown Holdings,7.637,11.719,0.452,15.357,1291,Materials,Containers & Packaging,North America,United States,2019
Doosan,1.721,16.512,-0.066,25.883,1292,Industrials,Construction Services,Asia,South Korea,2019
Valeant Pharmaceuticals,8.119,8.38,-4.26,32.492,1292,Health Care,Pharmaceuticals,North America,Canada,2019
Transurban Group,25.236,2.778,0.206,23.374,1294,Industrials,Other Transportation,Australia,Australia,2019
Mitsui Chemicals,4.931,13.432,0.621,13.486,1295,Materials,Specialized Chemicals,Asia,Japan,2019
Maanshan Iron & Steel,4.034,12.279,0.907,11.197,1296,Materials,Iron & Steel,Asia,China,2019
Jacobs Engineering,10.733,15.318,0.299,12.945,1297,Industrials,Construction Services,North America,United States,2019
Partners Group Holding,19.917,1.53,0.786,2.992,1298,Financials,Investment Services,Europe,Switzerland,2019
AVIC Capita,8.675,2.334,0.478,43.74,1299,Financials,Investment Services,Asia,China,2019
Focus Media Information Technology,14.748,2.1,1.055,2.687,1300,Consumer Discretionary,Advertising,Asia,China,2019
Koito Manufacturing,9.812,7.388,0.787,6.45,1300,Consumer Discretionary,Auto & Truck Parts,Asia,Japan,2019
Check Point Software,18.744,1.916,0.821,5.828,1302,Information Technology,Software & Programming,Asia,Israel,2019
Quinenco,4.541,8.542,0.307,60.138,1302,Industrials,Conglomerates,South America,Chile,2019
Leidos,9.372,10.194,0.581,8.992,1304,Industrials,Aerospace & Defense,North America,United States,2019
Dover,14.199,7.079,0.545,8.366,1305,Industrials,Conglomerates,North America,United States,2019
Grupo Bimbo,10.071,14.985,0.301,13.371,1306,Consumer Staples,Food Processing,North America,Mexico,2019
Sino Biopharmaceutical,12.468,3.155,1.326,7.251,1307,Health Care,Biotechs,Asia,Hong Kong,2019
Everest Re Group,10.495,7.383,0.103,24.794,1308,Financials,Diversified Insurance,North America,Bermuda,2019
Jinke Property Group,6.275,6.019,0.587,33.602,1308,,,Asia,China,2019
Bombardier,5,16.234,0.232,24.958,1310,Industrials,Aerospace & Defense,North America,Canada,2019
L Brands,7.067,13.237,0.644,8.09,1311,Consumer Discretionary,Apparel/Footwear Retail,North America,United States,2019
Wuestenrot & Wuerttembergische,1.975,7.523,0.253,82.012,1312,Financials,Investment Services,Europe,Germany,2019
DaVita,8.691,11.405,0.159,19.32,1313,Health Care,Healthcare Services,North America,United States,2019
Ventas,21.095,3.746,0.363,22.585,1314,Financials,Real Estate,North America,United States,2019
Coca-Cola HBC,12.871,7.854,0.528,7.835,1315,Consumer Staples,Beverages,Europe,Switzerland,2019
Tenet Healthcare,2.41,18.313,0.111,22.409,1316,Health Care,Healthcare Services,North America,United States,2019
Metro,9.441,12.235,0.484,8.001,1317,Consumer Staples,Food Retail,North America,Canada,2019
Bluescope Steel,5.166,9.296,1.308,7.882,1318,Materials,Iron & Steel,Australia,Australia,2019
Hyundai Heavy Industries,7.525,11.922,-0.474,22.163,1318,Industrials,Heavy Equipment,Asia,South Korea,2019
Techtronic Industries,13.555,7.021,0.552,6.349,1320,Consumer Staples,Household/Personal Care,Asia,Hong Kong,2019
Fukuoka Financial Group,4.406,2.148,0.451,191.215,1321,Financials,Regional Banks,Asia,Japan,2019
Tractor Supply,12.485,7.911,0.532,3.187,1321,Consumer Discretionary,Specialty Stores,North America,United States,2019
National Oilwell Varco,10.409,8.455,-0.031,19.796,1323,Energy,Oil Services & Equipment,North America,United States,2019
Shanxi Taigang Stainless,4.333,11.041,0.998,10.293,1324,Materials,Iron & Steel,Asia,China,2019
Shinsei Bank,3.374,2.61,0.52,86.913,1325,Financials,Regional Banks,Asia,Japan,2019
Lotte Shopping,4.451,16.213,-0.66,23.534,1326,Consumer Discretionary,Department Stores,Asia,South Korea,2019
Alrosa,11.027,4.743,1.425,5.927,1327,Materials,Diversified Metals & Mining,Asia,Russia,2019
Fidelity National Financial,10.716,7.592,0.628,9.411,1327,Financials,Property & Casualty Insurance,North America,United States,2019
RTL Group,8.99,7.674,0.788,9.516,1329,Consumer Discretionary,Broadcasting & Cable,Europe,Luxembourg,2019
Manpower,5.826,21.991,0.557,8.52,1330,Consumer Discretionary,Business & Personal Services,North America,United States,2019
Navient,2.966,5.667,0.395,104.176,1330,Financials,Regional Banks,North America,United States,2019
Banco BPM,3.622,6.098,-0.07,183.435,1332,Financials,Regional Banks,Europe,Italy,2019
Chow Tai Fook Jewellery,11.166,8.185,0.543,7.405,1333,Consumer Discretionary,Apparel/Accessories,Asia,Hong Kong,2019
Bank of India,3.844,6.842,-0.925,94.322,1334,Financials,Major Banks,Asia,India,2019
Liberty Expedia Holdings,2.555,11.449,-0.128,32.434,1335,Consumer Discretionary,Business & Personal Services,North America,United States,2019
Shenzhou International Group Holdings,20.023,3.157,0.686,4.013,1335,Consumer Discretionary,Apparel/Accessories,Asia,Hong Kong,2019
Bunzl,10.296,12.107,0.435,7.145,1337,Consumer Discretionary,Business & Personal Services,Europe,United Kingdom,2019
US Foods,7.75,24.175,0.407,9.186,1337,Consumer Staples,Food Retail,North America,United States,2019
Chugoku Electric Power,4.107,12.388,0.105,29.084,1339,Utilities,Electric Utilities,Asia,Japan,2019
Contemporary Amperex Technology,27.427,4.135,0.564,9.271,1340,,,Asia,China,2019
Emera,8.915,4.881,0.576,23.659,1341,Utilities,Electric Utilities,North America,Canada,2019
KION Group,8.061,9.433,0.472,14.825,1341,Industrials,Heavy Equipment,Europe,Germany,2019
Daishi Hokuetsu Financial Group,1.373,0.891,0.512,80.665,1343,Financials,Regional Banks,Asia,Japan,2019
RHB Bank,5.634,2.781,0.571,58.842,1344,Financials,Regional Banks,Asia,Malaysia,2019
Nordstrom,6.796,15.86,0.564,7.886,1345,Consumer Discretionary,Apparel/Footwear Retail,North America,United States,2019
Yamato Holdings,9.522,14.71,0.398,11.086,1346,Industrials,Trucking,Asia,Japan,2019
Chesapeake Energy,4.752,10.265,0.866,11.766,1347,Energy,Oil & Gas Operations,North America,United States,2019
NARI Technology Development,14.842,5.173,0.718,7.157,1348,Industrials,Electrical Equipment,Asia,China,2019
Santos,10.749,3.764,0.643,17.336,1348,Energy,Oil & Gas Operations,Australia,Australia,2019
Eisai,16.295,5.68,0.577,9.351,1350,Health Care,Pharmaceuticals,Asia,Japan,2019
Electric Power Development,4.187,7.982,0.494,25.498,1351,Utilities,Electric Utilities,Asia,Japan,2019
Targa Resources,9.146,10.555,0.002,17.619,1352,Energy,Oil & Gas Operations,North America,United States,2019
Keppel,9.009,4.421,0.699,19.52,1353,Industrials,Conglomerates,Asia,Singapore,2019
Advance Auto Parts,12.571,9.581,0.424,9.041,1354,Consumer Discretionary,Specialty Stores,North America,United States,2019
Bank of Chongqing,2.053,3.468,0.531,65.597,1355,Financials,Regional Banks,Asia,China,2019
Popular,5.487,2.66,0.618,47.605,1355,Financials,Regional Banks,North America,United States,2019
Zhongsheng Group Holdings,6.66,16.257,0.551,8.327,1357,Consumer Discretionary,Specialty Stores,Asia,China,2019
IHS Markit,21.99,4.124,0.411,16.383,1358,Consumer Discretionary,Business & Personal Services,Europe,United Kingdom,2019
Campbell Soup,11.861,9.751,-0.164,14.024,1359,Consumer Staples,Food Processing,North America,United States,2019
Microchip Technology,23.391,5.022,0.328,18.156,1360,Information Technology,Semiconductors,North America,United States,2019
Coloplast,21.927,2.662,0.617,1.856,1361,Health Care,Medical Equipment & Supplies,Europe,Denmark,2019
STRABAG,3.542,17.641,0.456,13.348,1362,Industrials,Construction Services,Europe,Austria,2019
Chiba Bank,4.503,1.896,0.442,134.973,1363,Financials,Regional Banks,Asia,Japan,2019
Colruyt,9.578,10.904,0.476,4.791,1364,Consumer Staples,Food Retail,Europe,Belgium,2019
Brambles,13.537,5.706,0.635,8.033,1365,Consumer Discretionary,Business & Personal Services,Australia,Australia,2019
Hydro One,9.569,4.797,0.614,19.36,1365,Utilities,Electric Utilities,North America,Canada,2019
Verisk Analytics,22.563,2.395,0.599,5.9,1365,Consumer Discretionary,Business & Personal Services,North America,United States,2019
Oji Holdings,5.89,14.063,0.41,18.066,1368,Materials,Paper & Paper Products,Asia,Japan,2019
Greentown China Holdings,2.111,9.004,0.08,40.748,1369,Financials,Real Estate,Asia,China,2019
Magnit,5.726,19.691,0.539,8.816,1370,Consumer Staples,Food Retail,Asia,Russia,2019
Osaka Gas,7.637,12.045,0.102,18.525,1371,Utilities,Natural Gas Utilities,Asia,Japan,2019
Segro,9.445,0.457,1.417,11.677,1371,Financials,Real Estate,Europe,United Kingdom,2019
Alleghany,9.354,7.085,0.04,25.641,1373,Financials,Property & Casualty Insurance,North America,United States,2019
Olam International,4.483,22.589,0.237,17.202,1373,Consumer Staples,Food Processing,Asia,Singapore,2019
Bohai Leasing,4.584,5.674,0.488,42.722,1375,Financials,Rental & Leasing,Asia,China,2019
Jones Lang LaSalle,7.149,16.318,0.484,10.026,1376,Financials,Real Estate,North America,United States,2019
Smith & Nephew,16.41,4.904,0.666,8.059,1377,Health Care,Medical Equipment & Supplies,Europe,United Kingdom,2019
J.B. Hunt Transport Services,10.571,8.756,0.491,5.324,1378,Industrials,Trucking,North America,United States,2019
Medipal Holdings,4.907,28.78,0.311,15.37,1378,Health Care,Pharmaceuticals,Asia,Japan,2019
360 Security Technology,25.392,1.949,0.534,4.287,1380,Information Technology,Software & Programming,Asia,China,2019
Coty,8.459,9.066,-1.231,21.271,1381,Consumer Staples,Household/Personal Care,North America,United States,2019
VeriSign,22.288,1.215,0.582,1.915,1382,Information Technology,Software & Programming,North America,United States,2019
St. James's Place,7.686,-1.63,0.231,120.666,1383,Financials,Investment Services,Europe,United Kingdom,2019
BPER Banca,2.262,2.866,0.474,80.746,1384,Financials,Regional Banks,Europe,Italy,2019
Barratt Developments,8.118,6.692,0.972,8.543,1384,Industrials,Construction Services,Europe,United Kingdom,2019
Maxim Integrated Products,16.341,2.497,0.717,3.889,1386,Information Technology,Semiconductors,North America,United States,2019
Meritz Financial Group,1.643,8.066,0.272,46.535,1386,Financials,Diversified Insurance,Asia,South Korea,2019
Red Eléctrica,11.118,2.299,0.831,12.962,1388,Utilities,Electric Utilities,Europe,Spain,2019
NEXON,12.469,2.297,0.975,5.924,1389,Information Technology,Computer Services,Asia,Japan,2019
Packaging Corp of America,9.11,7.015,0.732,6.57,1390,Materials,Forest Products,North America,United States,2019
Shanghai International Airport,18.416,1.404,0.639,4.505,1391,Industrials,Other Transportation,Asia,China,2019
Materials Industry Zhongda Group,3.886,45.379,0.362,12.544,1392,Industrials,Trading Companies,Asia,China,2019
Hainan Airlines,6.655,10.229,0.199,27.311,1393,Industrials,Airline,Asia,China,2019
Cincinnati Financial,14.127,5.407,0.287,22.133,1394,Financials,Diversified Insurance,North America,United States,2019
Garmin,16.394,3.347,0.694,5.383,1395,Consumer Discretionary,Consumer Electronics,Europe,Switzerland,2019
Canadian Tire,6.937,10.847,0.534,12.657,1396,Consumer Discretionary,Specialty Stores,North America,Canada,2019
Nine Dragons Paper Holdings,4.659,8.73,0.882,11.926,1397,Materials,Paper & Paper Products,Asia,Hong Kong,2019
Nippon Yusen,2.722,17.54,-0.048,18.499,1398,Industrials,Other Transportation,Asia,Japan,2019
Kintetsu,8.198,11.087,0.314,17.53,1399,Industrials,Railroads,Asia,Japan,2019
Verbund,17.164,3.36,0.511,13.38,1399,Utilities,Electric Utilities,Europe,Austria,2019
Anta Sports Products,18.928,3.631,0.62,3.55,1401,Consumer Discretionary,Apparel/Accessories,Asia,China,2019
IAC/InterActiveCorp,18.432,4.263,0.627,6.875,1402,Consumer Discretionary,Internet & Catalog Retail,North America,United States,2019
Global Payments,22.047,3.366,0.452,13.231,1403,Consumer Discretionary,Business & Personal Services,North America,United States,2019
Penske Automotive,3.861,22.785,0.471,11.022,1404,Consumer Discretionary,Specialty Stores,North America,United States,2019
Showa Denko,5.463,8.983,1.01,9.805,1404,Materials,Diversified Chemicals,Asia,Japan,2019
Shizuoka Bank,4.426,2.018,0.431,107.01,1406,Financials,Regional Banks,Asia,Japan,2019
Persimmon,9.713,4.984,1.182,5.924,1407,Industrials,Construction Services,Europe,United Kingdom,2019
Alfresa Holdings,5.541,23.82,0.41,12.627,1408,Health Care,Pharmaceuticals,Asia,Japan,2019
Live Nation Entertainment,13.782,10.788,-0.018,8.497,1409,,Diversified Media,North America,United States,2019
XPO Logistics,7.21,17.279,0.393,12.27,1410,Industrials,Trucking,North America,United States,2019
Lixil Group,4.252,15.906,0.163,19.038,1411,Materials,Construction Materials,Asia,Japan,2019
Bank of Zhengzhou,4.551,3.549,0.474,67.894,1412,Financials,Regional Banks,Asia,China,2019
OMRON,10.983,7.884,0.5,6.681,1412,Information Technology,Electronics,Asia,Japan,2019
DCC,8.813,20.475,0.324,8.519,1414,Industrials,Conglomerates,Europe,Ireland,2019
Sun Art Retail Group,8.524,15.09,0.397,8.998,1415,Consumer Staples,Food Retail,Asia,Hong Kong,2019
Beijing Capital Development,3.87,5.43,0.479,42.444,1416,Financials,Real Estate,Asia,China,2019
Advanced Micro Devices,29.938,6.475,0.337,4.556,1417,Information Technology,Semiconductors,North America,United States,2019
Nitori Holdings,13.28,5.504,0.617,5.563,1417,Consumer Discretionary,Specialty Stores,Asia,Japan,2019
Arca Continental,10.041,8.263,0.452,12.079,1419,Consumer Staples,Beverages,North America,Mexico,2019
Masraf Al Rayan,7.514,0.969,0.585,26.72,1420,Financials,Regional Banks,Asia,Qatar,2019
BNK Financial Group,2.038,3.955,0.437,88.541,1421,Financials,Regional Banks,Asia,South Korea,2019
Assurant,5.751,8.001,0.251,41.089,1422,Financials,Diversified Insurance,North America,United States,2019
NASDAQ,14.886,4.396,0.458,15.7,1423,Financials,Investment Services,North America,United States,2019
Bawag Group,5.037,1.878,0.513,51.097,1424,Financials,Regional Banks,Europe,Austria,2019
Shanghai Commercial & Savings Bank,6.439,1.743,0.455,61.568,1424,Financials,Regional Banks,Asia,Taiwan,2019
Iida Group Holdings,4.926,12.123,0.599,11.705,1426,Industrials,Construction Services,Asia,Japan,2019
Mirae Asset Daewoo,4.755,3.406,0.415,105.83,1427,Financials,Investment Services,Asia,South Korea,2019
Far East Horizon,4.265,3.909,0.595,38.739,1428,Consumer Discretionary,Business & Personal Services,Asia,Hong Kong,2019
CSN,5.338,6.282,1.388,12.211,1429,Materials,Iron & Steel,South America,Brazil,2019
Bank Of Gansu,2.837,2.597,0.526,47.864,1430,Financials,Regional Banks,Asia,China,2019
People's United Financial,6.806,1.908,0.468,47.877,1430,Financials,Thrifts & Mortgage Finance,North America,United States,2019
E-mart,4.276,15.492,0.397,15.015,1432,Consumer Discretionary,Discount Stores,Asia,South Korea,2019
Kerry Properties,6.363,3.063,0.957,21.737,1433,Industrials,Construction Services,Asia,Hong Kong,2019
ENN Energy Holdings,10.789,9.145,0.431,10.766,1434,Utilities,Natural Gas Utilities,Asia,China,2019
Next,10.315,5.524,0.783,3.698,1435,Consumer Discretionary,Department Stores,Europe,United Kingdom,2019
Tech Data,3.888,37.239,0.341,12.987,1435,Information Technology,Electronics,North America,United States,2019
Wm Morrison Supermarkets,6.891,23.509,0.323,13.044,1435,Consumer Staples,Food Retail,Europe,United Kingdom,2019
Hong Leong Financial,5.236,2.261,0.482,58.229,1438,Financials,Investment Services,Asia,Malaysia,2019
Arab Bank,5.414,2.283,0.611,36,1439,Financials,Regional Banks,Asia,Jordan,2019
Sekisui Chemical,7.447,10.366,0.554,9.336,1440,Industrials,Construction Services,Asia,Japan,2019
Korea Investment Holdings,3.616,2.254,0.481,57.361,1441,Financials,Investment Services,Asia,South Korea,2019
Flex,5.845,26.49,0.138,13.975,1442,Information Technology,Electronics,Asia,Singapore,2019
Naver,15.171,5.077,0.59,8.856,1442,Information Technology,Computer Services,Asia,South Korea,2019
Orient Securities,11.25,2.36,0.187,33.044,1442,Financials,Investment Services,Asia,China,2019
Union Bank of India,1.528,5.96,-0.809,75.718,1445,Financials,Regional Banks,Asia,India,2019
Korean Air,2.996,11.831,-0.175,22.925,1446,Industrials,Airline,Asia,South Korea,2019
Mebuki Financial Group,3.02,2.165,0.381,157.157,1446,Financials,Regional Banks,Asia,Japan,2019
Gudang Garam,10.838,6.729,0.547,4.805,1448,Consumer Staples,Tobacco,Asia,Indonesia,2019
American Equity Investment,2.584,2.361,0.458,63.065,1449,Financials,Life & Health Insurance,North America,United States,2019
Spirit AeroSystems,9.04,7.222,0.617,5.686,1450,Industrials,Aerospace & Defense,North America,United States,2019
