Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Year
Hong Kong Exchanges,41.281,1.829,1.0564,39.205,756,Financials,Investment Services,Asia,Hong Kong,2018
Ericsson,26.119,23.776,-3.0143,31.127,757,Information Technology,Communications Equipment,Europe,Sweden,2018
LabCorp,17.999,10.843,1.2492,16.832,758,Health Care,Healthcare Services,North America,United States,2018
Allied Irish Banks,16.243,3.786,1.2148,108.146,759,Financials,Regional Banks,Europe,Ireland,2018
Shanghai International Port,24.694,5.57,1.8175,22.647,760,Industrials,Other Transportation,Asia,China,2018
Bancolombia,11.547,7.417,0.8858,68.322,761,Financials,Regional Banks,South America,Colombia,2018
AMP,8.121,12.751,0.65,115.825,762,Financials,Investment Services,Australia,Australia,2018
Daiwa Securities,9.786,6.429,0.9977,198.794,763,Financials,Investment Services,Asia,Japan,2018
China Reinsurance Group,9.362,15.789,0.7761,36.536,764,Financials,Diversified Insurance,Asia,China,2018
CenterPoint Energy,11.512,9.868,1.765,22.41,765,Utilities,Electric Utilities,North America,United States,2018
Abertis,19.87,5.922,1.0122,35.821,766,Industrials,Other Transportation,Europe,Spain,2018
Taisei,12.425,14.305,1.144,18.155,767,Industrials,Construction Services,Asia,Japan,2018
Sempra Energy,28.284,11.128,0.191,60.485,768,Utilities,Natural Gas Utilities,North America,United States,2018
TD Ameritrade Holding,34.938,4.571,1.01,38.554,769,Financials,Investment Services,North America,United States,2018
Grupa PZU,9.728,8.67,0.771,90.985,770,Financials,Property & Casualty Insurance,Europe,Poland,2018
Qurate Retail,10.514,11.307,2.318,18.715,771,Consumer Discretionary,Internet & Catalog Retail,North America,United States,2018
ITC,51.489,8.737,1.5344,8.615,772,Consumer Staples,Tobacco,Asia,India,2018
Isuzu Motors,12.043,18.445,0.97,17.841,773,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,2018
Grupo Aval,9.519,10.273,0.694,79.781,774,Financials,Investment Services,South America,Colombia,2018
Hilton,25.088,9.053,1.346,14.26,775,Consumer Discretionary,Hotels & Motels,North America,United States,2018
Steinhoff International,0.574,18.124,1.359,37.081,775,Consumer Discretionary,Furniture & Fixtures,Europe,Netherlands,2018
Rakuten,9.587,8.79,0.9288,61.13,777,Consumer Discretionary,Internet & Catalog Retail,Asia,Japan,2018
LG Display,7.796,23.764,0.9989,28.141,778,Information Technology,Electronics,Asia,South Korea,2018
Sabanci Holding,4.693,12.151,1.0551,91.818,779,Industrials,Conglomerates,Europe,Turkey,2018
Lear,12.931,21.206,1.3304,12.681,780,Consumer Discretionary,Auto & Truck Parts,North America,United States,2018
VMware,58.378,7.921,0.569,20.693,780,Information Technology,Software & Programming,North America,United States,2018
Chunghwa Telecom,28.414,7.557,1.2675,16.054,782,Telecommunication Services,Telecommunications services,Asia,Taiwan,2018
Sharp,14.714,21.9,0.634,17.947,783,Consumer Discretionary,Consumer Electronics,Asia,Japan,2018
Neste Oil,20.583,16.096,1.2352,9.889,784,Energy,Oil & Gas Operations,Europe,Finland,2018
Dentsu,13.402,8.283,0.9406,31.628,785,Consumer Discretionary,Advertising,Asia,Japan,2018
DR Horton,16.557,15.063,1.1425,13.218,786,Industrials,Construction Services,North America,United States,2018
GF Securities,17.722,2.912,1.202,61.643,787,Financials,Investment Services,Asia,China,2018
Pioneer Natural Resources,34.455,6.964,1.045,17.323,788,Energy,Oil & Gas Operations,North America,United States,2018
Japan Airlines,12.865,12.481,1.2217,17.435,789,Industrials,Airline,Asia,Japan,2018
TUI,13.982,21.34,0.7773,15.602,790,Consumer Discretionary,Business & Personal Services,Europe,Germany,2018
Barrick Gold,15.727,8.18,0.9696,25.396,791,Materials,Diversified Metals & Mining,North America,Canada,2018
Eastman Chemical,15.237,9.827,1.486,16.366,792,Materials,Specialized Chemicals,North America,United States,2018
Luxottica Group,30.008,10.329,1.1713,12.059,793,Consumer Discretionary,Specialty Stores,Europe,Italy,2018
YPF,8.498,15.474,1.0471,27.432,794,Energy,Oil & Gas Operations,South America,Argentina,2018
CEZ Group,14.133,8.498,0.8033,30.253,795,Utilities,Electric Utilities,Europe,Czech Republic,2018
Entergy,14.258,11.082,0.4755,47.282,796,Utilities,Electric Utilities,North America,United States,2018
Anadarko Petroleum,35.186,11.094,-0.025,41.076,797,Energy,Oil & Gas Operations,North America,United States,2018
Ferrovial,15.67,13.77,0.5114,27.606,797,Industrials,Other Transportation,Europe,Spain,2018
Western Digital,23.58,20.372,0.199,29.004,799,Information Technology,Computer Storage Devices,North America,United States,2018
CSL,59.997,7.355,1.6095,10.4,800,Health Care,Biotechs,Australia,Australia,2018
Formosa Plastics,23.209,6.795,1.6232,15.998,801,Materials,Specialized Chemicals,Asia,Taiwan,2018
Scentre Group,16.472,1.893,3.2331,29.265,802,Financials,Investment Services,Australia,Australia,2018
Great Wall Motor,13.907,15.2,0.789,17.406,803,Consumer Discretionary,Auto & Truck Manufacturers,Asia,China,2018
Rockwell Collins,22.056,8.478,0.909,18.3,804,Industrials,Aerospace & Defense,North America,United States,2018
Bankia,13.71,3.952,0.8659,257.098,805,Financials,Regional Banks,Europe,Spain,2018
Galp Energia,16.952,17.837,0.7126,14.964,805,Energy,Oil & Gas Operations,Europe,Portugal,2018
Samba Financial Group,14.815,2.265,1.3587,61.043,807,Financials,Regional Banks,Asia,Saudi Arabia,2018
Tokyo Gas,12.192,16.036,0.6766,21.953,808,Utilities,Natural Gas Utilities,Asia,Japan,2018
National Bank of Kuwait,14.983,3.762,1.0438,89.396,809,Financials,Regional Banks,Asia,Kuwait,2018
Mitsubishi Motors,11.702,19.781,0.971,15.565,810,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,2018
Tesla,51.118,12.471,-2.3407,27.271,811,Consumer Discretionary,Auto & Truck Manufacturers,North America,United States,2018
Uni-President,13.365,13.607,1.3227,14.132,812,Consumer Staples,Food Processing,Asia,Taiwan,2018
Ryanair Holdings,21.308,7.897,1.6374,13.966,813,Industrials,Airline,Europe,Ireland,2018
Fortum,21.294,5.695,1.0693,26.162,814,Utilities,Electric Utilities,Europe,Finland,2018
Oneok,27.057,12.678,0.565,16.432,815,Energy,Oil Services & Equipment,North America,United States,2018
Chongqing Rural Bank,7.096,6.717,1.3713,142.859,816,Financials,Regional Banks,Asia,China,2018
Link REIT,18.529,1.234,3.0706,24.558,817,Financials,Real Estate,Asia,Hong Kong,2018
Itaúsa,26.77,1.556,2.632,19.77,818,Industrials,Conglomerates,South America,Brazil,2018
PTT Global Chemical,13.413,13.562,1.1648,14.281,819,Materials,Diversified Chemicals,Asia,Thailand,2018
Essilor International,29.848,8.448,0.8899,14.77,820,Health Care,Medical Equipment & Supplies,Europe,France,2018
Kajima,9.983,17.087,1.1625,16.884,820,Industrials,Construction Services,Asia,Japan,2018
Centrica,11.186,36.089,0.4288,27.959,822,Utilities,Natural Gas Utilities,Europe,United Kingdom,2018
NetEase,35.157,8.009,1.5759,10.908,823,Information Technology,Computer Services,Asia,China,2018
Keyence,75.836,4.754,1.9001,13.975,824,Information Technology,Electronics,Asia,Japan,2018
S-Oil,11.54,18.993,0.9378,15.264,825,Energy,Oil & Gas Operations,Asia,South Korea,2018
Mahindra & Mahindra,16.054,14.011,1.134,12.415,826,Consumer Discretionary,Auto & Truck Manufacturers,Asia,India,2018
Bharti Airtel,22.912,12.982,0.1705,38.42,827,Telecommunication Services,Telecommunications services,Asia,India,2018
Bank of East Asia,12.25,3.573,1.1224,103.481,828,Financials,Regional Banks,Asia,Hong Kong,2018
Bangkok Bank,11.387,4.939,1.0198,101.5,829,Financials,Regional Banks,Asia,Thailand,2018
Fortis (Canada),13.907,6.408,0.8235,38.071,830,Utilities,Electric Utilities,North America,Canada,2018
Banco BPM,5.334,5.195,2.951,193.577,831,Financials,Regional Banks,Europe,Italy,2018
Galaxy Entertainment,38.224,8.014,1.348,10.722,832,Consumer Discretionary,Casinos & Gaming,Asia,Hong Kong,2018
Abitare In Spa,0.069,21.546,0.9185,32.669,833,Financials,Real Estate,Europe,Italy,2018
Braskem,10.066,15.43,1.2788,16.081,834,Materials,Specialized Chemicals,South America,Brazil,2018
Hikvision,58.238,6.617,1.4706,7.98,835,Information Technology,Electronics,Asia,China,2018
Comerica,16.832,3.321,0.817,72.335,836,Financials,Major Banks,North America,United States,2018
Kyushu Electric Power,5.617,17.688,0.7819,44.289,837,Utilities,Electric Utilities,Asia,Japan,2018
Stora Enso,16.267,11.835,0.9174,14.541,838,Materials,Paper & Paper Products,Europe,Finland,2018
Kone,25.725,10.681,1.114,8.353,839,Industrials,Construction Services,Europe,Finland,2018
Raymond James Financial,13.676,7.019,0.7372,36.031,840,Financials,Investment Services,North America,United States,2018
First Republic Bank,15.76,3.095,0.78,90.224,841,Financials,Regional Banks,North America,United States,2018
Infineon Technologies,32.351,8.486,1.275,,842,Information Technology,Semiconductors,Europe,Germany,2018
Assa Abloy,24.701,9.176,1.0404,12.522,843,Industrials,Other Industrial Equipment,Europe,Sweden,2018
Hermès International,72.65,6.259,1.3778,8.127,844,Consumer Discretionary,Apparel/Accessories,Europe,France,2018
PKO Bank Polski,14.856,4.229,0.8224,85.447,845,Financials,Regional Banks,Europe,Poland,2018
Aena,31.801,4.686,1.4751,18.871,846,Industrials,Other Transportation,Europe,Spain,2018
Restaurant Brands International,26.164,4.825,1.3426,20.76,847,Consumer Discretionary,Restaurants,North America,Canada,2018
Schaeffler,10.731,16.358,1.0997,14.58,848,Consumer Discretionary,Auto & Truck Parts,Europe,Germany,2018
Canadian Pacific Railway,26.685,5.152,1.8091,15.76,849,Industrials,Railroads,North America,Canada,2018
China Hongqiao Group,9.651,13.814,0.7638,24.281,850,Materials,Aluminum,Asia,China,2018
Analog Devices,34.244,5.642,0.7748,20.853,851,Information Technology,Semiconductors,North America,United States,2018
Hanwha,2.882,44.586,0.359,149.638,851,Industrials,Trading Companies,Asia,South Korea,2018
Weyerhaeuser,27.722,7.38,0.694,17.885,853,Financials,Real Estate,North America,United States,2018
S&P Global,50.257,6.177,1.588,8.497,854,Consumer Discretionary,Printing & Publishing,North America,United States,2018
Shaanxi Coal Industry,13.545,7.322,1.602,17.355,855,Materials,Diversified Metals & Mining,Asia,China,2018
Salesforce.com,96.987,10.48,0.1275,21.01,856,Information Technology,Software & Programming,North America,United States,2018
Willis Towers Watson,20.484,8.134,0.439,34.212,857,Financials,Diversified Insurance,Europe,United Kingdom,2018
ATOS,13.904,14.315,0.6775,16.192,858,Information Technology,Computer Services,Europe,France,2018
Apache,15.825,6.103,1.236,21.791,858,Energy,Oil & Gas Operations,North America,United States,2018
S.F. Holding,34.315,11.464,0.7532,9.337,860,Consumer Discretionary,Business & Personal Services,Asia,China,2018
Novolipetsk Steel,15.339,10.701,1.6251,11.23,861,Materials,Iron & Steel,Asia,Russia,2018
AutoZone,17.778,11.134,1.3361,9.404,862,Consumer Discretionary,Specialty Stores,North America,United States,2018
Kuehne & Nagel International,18.406,18.891,0.7488,7.652,863,Industrials,Other Transportation,Europe,Switzerland,2018
CarMax,11.361,17.12,0.6641,17.57,864,Consumer Discretionary,Specialty Stores,North America,United States,2018
Mega Financial Holding,12.065,2.774,0.8459,119.204,865,Financials,Investment Services,Asia,Taiwan,2018
Adecco,10.971,27.631,0.8694,12.531,866,Consumer Discretionary,Business & Personal Services,Europe,Switzerland,2018
Inner Mongolia Yili,24.807,10.786,0.9608,7.786,867,Consumer Staples,Food Processing,Asia,China,2018
Deutsche Wohnen,16.809,1.331,1.9377,24.664,868,Industrials,Construction Services,Europe,Germany,2018
VF,30.744,12.333,0.7071,10.311,868,Consumer Discretionary,Apparel/Accessories,North America,United States,2018
XL Group,14.188,11.291,-0.5606,65.338,868,Financials,Diversified Insurance,North America,Bermuda,2018
China Steel,12.233,11.919,0.5939,22.815,871,Materials,Iron & Steel,Asia,Taiwan,2018
J Sainsbury,9.125,37.713,0.4095,30.863,872,Consumer Staples,Food Retail,Europe,United Kingdom,2018
Halkbank,2.195,7.659,1.1443,82.276,873,Financials,Regional Banks,Europe,Turkey,2018
Alliance Data Systems,11.526,7.725,0.8061,29.393,874,Consumer Discretionary,Business & Personal Services,North America,United States,2018
China National Building,7.211,18.95,0.482,53.316,875,Materials,Construction Materials,Asia,China,2018
E-Trade Financial,16.993,2.623,0.716,64.187,876,Financials,Investment Services,North America,United States,2018
FirstEnergy,16.244,13.416,-1.799,38.795,876,Utilities,Electric Utilities,North America,United States,2018
Julius Baer Group,13.691,3.76,0.7161,100.48,878,Financials,Regional Banks,Europe,Switzerland,2018
Financiere de l'Odet,7.608,20.669,0.417,60.278,879,Industrials,Conglomerates,Europe,France,2018
Fortescue Metals Group,11.579,7.584,1.5551,18.153,879,Materials,Iron & Steel,Australia,Australia,2018
China National Nuclear Power,16.095,5.03,0.6792,49.358,881,Utilities,Electric Utilities,Asia,China,2018
Shengjing Bank,3.899,6.459,1.1235,158.264,881,Financials,Regional Banks,Asia,China,2018
SM Investments,21.183,7.75,0.6643,18.631,883,Consumer Discretionary,Department Stores,Asia,Philippines,2018
Nutrien,31.008,0.181,0.642,34.94,884,Materials,Diversified Chemicals,North America,Canada,2018
Insurance Australia Group,14.684,7.147,0.7926,23.039,885,Financials,Property & Casualty Insurance,Australia,Australia,2018
Obayashi,8.23,17.036,0.8891,19.394,885,Industrials,Construction Services,Asia,Japan,2018
China Merchants Securities,16.807,1.731,0.83,46.201,887,Financials,Investment Services,Asia,China,2018
O'Reilly Automotive,22.085,9.104,1.1738,7.667,888,Consumer Discretionary,Specialty Stores,North America,United States,2018
Vestas Wind Systems,13.566,11.408,0.9769,13.672,889,Industrials,Electrical Equipment,Europe,Denmark,2018
Woodside Petroleum,23.678,3.906,1.0239,25.401,890,Energy,Oil & Gas Operations,Australia,Australia,2018
Randstad Holding,11.73,27.344,0.751,11.978,891,Consumer Discretionary,Business & Personal Services,Europe,Netherlands,2018
CBRE Group,15.981,15.902,0.7122,11.907,892,Financials,Real Estate,North America,United States,2018
Emaar Properties,9.726,5.83,1.5848,30.755,893,Financials,Real Estate,Asia,United Arab Emirates,2018
Saudi British Bank,13.019,2.007,1.0553,48.699,894,Financials,Regional Banks,Asia,Saudi Arabia,2018
Voestalpine,9.856,14.273,0.7805,18.384,895,Materials,Iron & Steel,Europe,Austria,2018
Shanghai Pharmaceuticals,11.167,20.174,0.5343,18.123,896,Consumer Staples,Drug Retail,Asia,China,2018
eBay,38.03,9.986,-1.644,24.555,897,Consumer Discretionary,Internet & Catalog Retail,North America,United States,2018
Daiichi Sankyo,23.195,8.663,0.5439,17.844,898,Health Care,Pharmaceuticals,Asia,Japan,2018
Shenwan Hongyuan Group,17.432,1.954,0.6972,51.851,899,Financials,Major Banks,Asia,China,2018
Huishang Bank,5.377,6.201,1.1272,139.45,900,Financials,Major Banks,Asia,China,2018
China Grand Automotive Services,8.537,25.178,0.6082,19.979,901,Consumer Discretionary,Specialty Stores,Asia,China,2018
Secom,16.543,8.758,0.7849,16.176,902,Industrials,Security Systems,Asia,Japan,2018
Bank Negara Indonesia,11.062,4.902,1.0444,50.837,903,Financials,Regional Banks,Asia,Indonesia,2018
Genworth Financial,1.537,8.161,0.783,103.773,904,Financials,Diversified Insurance,North America,United States,2018
Power Grid of India,16.109,3.833,1.1111,32.41,904,Utilities,Electric Utilities,Asia,India,2018
Swatch Group,25.474,8.087,0.7447,13.832,906,Consumer Discretionary,Apparel/Accessories,Europe,Switzerland,2018
Bank of Jinzhou,6.238,5.958,1.3315,111.09,907,Financials,Regional Banks,Asia,China,2018
Invesco,11.584,5.378,1.1344,31.619,907,Financials,Investment Services,North America,United States,2018
Wipro,18.279,8.452,1.2422,11.662,909,Information Technology,Computer Services,Asia,India,2018
Riyad Bank,11.455,2.56,1.0522,57.671,910,Financials,Regional Banks,Asia,Saudi Arabia,2018
Xiamen C&D,5.017,34.12,0.5266,32.787,910,Industrials,Trading Companies,Asia,China,2018
Bank Leumi,9.301,4.792,0.8819,129.896,912,Financials,Regional Banks,Asia,Israel,2018
Schindler Holding,23.026,10.342,0.8372,8.852,913,Industrials,Other Industrial Equipment,Europe,Switzerland,2018
Bâloise Group,7.397,9.642,0.5568,86.255,914,Financials,Diversified Insurance,Europe,Switzerland,2018
DP World,18.268,4.729,1.1767,23.158,915,Industrials,Other Transportation,Asia,United Arab Emirates,2018
Inpex,18.479,8.424,0.3642,40.015,916,Energy,Oil & Gas Operations,Asia,Japan,2018
HollyFrontier,11.938,15.294,1.1127,10.912,917,Energy,Oil & Gas Operations,North America,United States,2018
CP All,24.115,13.882,0.5673,11.055,918,Consumer Staples,Food Retail,Asia,Thailand,2018
Asahi Glass,9.908,13.54,0.6683,20.45,919,Materials,Construction Materials,Asia,Japan,2018
Kohl's,10.133,19.095,0.859,13.34,919,Consumer Discretionary,Department Stores,North America,United States,2018
